Date,Close,High,Low,Open,Volume,daily_return,ma_7,volatility
,,,,,,,,
2025-01-13,1048.404052734375,1062.0923055338462,1022.3762480127076,1025.7233630583803,7180930.0,0.022111897313490166,,
2025-01-14,1050.7520751953125,1060.094067323752,1044.607301966996,1052.050892013326,6892897.0,-0.0012345570236890603,,
2025-01-15,1025.9232177734375,1052.0009054084285,1013.7835688153692,1042.1093350734811,11418721.0,-0.015532072072746877,,
2025-01-16,1037.1136474609375,1045.556383184184,1026.1730464981413,1033.0171728612916,10261727.0,0.00396554356235857,,
2025-01-17,990.2037353515624,1010.8361268169436,973.7677697245856,999.1461051896172,33831617.0,-0.008950012207031234,,
2025-01-20,987.206298828125,993.3510717794117,975.6661734888432,991.2028832561386,33440507.0,-0.004032054885559572,,
2025-01-21,969.37158203125,993.6008755464944,962.1777177393942,992.7515647509814,11894500.0,-0.02355068835937414,1015.5678013392857,0.014677443060282784
2025-01-22,958.4808349609376,974.9168003898412,953.185372863857,974.9168003898412,17303146.0,-0.01685883905409297,1002.7216273716518,0.009727847297286516
2025-01-23,950.2379150390624,962.877137980758,947.1905315382112,953.1854083200984,24649522.0,-0.0030922559822130695,988.3624616350446,0.009488570529087607
2025-01-24,947.6900634765624,960.978694236453,945.292088474656,947.1904904330852,14421921.0,0.0005274261603373764,977.186296735491,0.009786309163999392
2025-01-27,947.2904052734376,948.9390207529837,932.7028964179104,942.2946747087996,12713296.0,0.005301664859967397,964.3544049944196,0.010054896229795062
2025-01-28,982.9598999023438,993.0013057953832,957.38178468412,959.180235428942,21781371.0,0.02479165395100913,963.3195713588169,0.015635547902862
2025-01-29,982.560302734375,987.8058197786002,976.7652065467048,987.1563504180044,11175206.0,-0.004655845734754437,962.6558576311384,0.015648065067508064
2025-01-30,983.8591918945312,990.5534830633908,973.9676209602276,983.809246785376,10473118.0,5.0767066195461266e-05,964.7255161830357,0.012604362776454396
2025-01-31,985.2579345703124,989.154628713003,977.2148207455668,981.1614599961304,9036312.0,0.0041751278879198755,968.5508161272321,0.00988922608078732
2025-02-01,997.2977294921876,1004.0919109485104,981.1614951732604,988.6550911139932,4830391.0,0.008741813455343764,975.2736467633929,0.009504446211350279
2025-02-03,988.55517578125,999.6456730985736,982.5102930895256,986.2570909647076,7124605.0,0.002330107268779741,981.1115199497768,0.0093687571542745
2025-02-04,1014.4330444335938,1016.2314952547484,986.9565261066653,993.1512442533444,16058171.0,0.021428559147855745,990.7033255440848,0.011051907843800604
2025-02-05,1012.4347534179688,1021.1772819871264,1009.637156472446,1019.7285079133438,7858373.0,-0.0071526435112618265,994.9140189034598,0.009509672115245664
