Date,Close,High,Low,Open,Volume,daily_return,ma_7,volatility
,,,,,,,,
2025-01-13,3432.289306640625,3501.8405979080853,3416.734425780858,3473.158149380393,2137212.0,-0.011767054934443107,,
2025-01-14,3430.605224609375,3459.683881679932,3416.734586421315,3433.825194188746,2924491.0,-0.0009377208789837105,,
2025-01-15,3469.04638671875,3493.5676926152337,3439.224660840124,3439.224660840124,1155446.0,0.008671060724291567,,
2025-01-16,3475.486328125,3510.7078886329764,3451.559574865827,3502.336016404937,2305460.0,-0.007666222816478173,,
2025-01-17,3535.675048828125,3546.7717526774995,3479.499013600767,3491.437718193442,1600246.0,0.012670233355207203,,
2025-01-20,3559.800048828125,3583.7268018318755,3523.6373152399738,3541.86719925381,1593334.0,0.005063106143023325,,
2025-01-21,3508.3798828125,3609.635493449755,3495.500004464314,3579.3677309545706,2576596.0,-0.019832510509653345,3487.3260323660716,0.011730283442536274
2025-01-22,3485.691162109375,3549.24854990768,3457.8509562042627,3530.0772505720984,1626055.0,-0.012573687574550947,3494.9548688616073,0.011845942712279728
2025-01-23,3470.87939453125,3495.2025968754374,3428.6235842911324,3459.7333463792547,1993204.0,0.003221649484536155,3500.708321707589,0.012016264788064758
2025-01-24,3426.24560546875,3488.564544083737,3414.2079702539204,3482.025432433258,1206454.0,-0.016019362307049242,3494.593924386161,0.01215864096256701
2025-01-27,3425.70068359375,3461.6157279989397,3369.722752313938,3415.3472915835446,1552938.0,0.0030314316894563945,3487.481689453125,0.012439587442717491
2025-01-28,3382.35498046875,3449.9743407371952,3372.596141004069,3432.933319566636,1657689.0,-0.014733271633796471,3465.5788225446427,0.010695541126465287
2025-01-29,3417.82421875,3423.0752943512766,3380.4726206444443,3399.2970578637423,1238704.0,0.0054502918017705956,3445.296561104911,0.010771504738810757
2025-01-30,3389.33984375,3485.295031502735,3363.629674146357,3423.07526485292,2717740.0,-0.009855296332308257,3428.290841238839,0.009419927483413262
