Date,Close,High,Low,Open,Volume,daily_return,ma_7,volatility
,,,,,,,,
2025-01-13,2406.5751953125,2415.903006147045,2365.385594359908,2373.2405929574184,2595013.0,0.014046027382980865,,
2025-01-14,2325.0302734375,2423.2668904188554,2321.2501994677364,2420.3212661598373,2052741.0,-0.03937121656313384,,
2025-01-15,2329.989013671875,2341.673228473689,2307.50417554499,2330.87260514862,1215150.0,-0.00037908184033453717,,
2025-01-16,2302.496337890625,2336.861954874067,2283.8898589241226,2333.867188879549,2762596.0,-0.01344157505551311,,
2025-01-17,2311.333251953125,2336.1747320433897,2300.532629280447,2307.405752799424,1333005.0,0.0017021276595743456,,
2025-01-20,2302.692626953125,2325.079419305078,2293.315675101929,2313.738717944333,1382273.0,-0.004774130676700651,,
2025-01-21,2298.077880859375,2334.2109200503423,2290.173741080801,2310.8422527675875,1842885.0,-0.005523688124070448,2325.170654296875,0.016627267498093037
2025-01-22,2300.4833984375,2319.1881603751613,2289.928244871017,2300.0907444235577,2658047.0,0.00017071240119299094,2310.0146833147323,0.01440350381508138
2025-01-23,2279.618408203125,2298.86324791517,2212.9983546557087,2273.0398957567777,3408925.0,0.0028941473744599974,2303.527273995536,0.005655799541121849
2025-01-24,2325.177734375,2337.647495987577,2280.895086444603,2290.5666487972244,1688664.0,0.015110272209695307,2302.8399483816966,0.008864454505553286
2025-01-27,2349.47900390625,2366.023448998165,2318.353383718259,2322.133697251149,2477358.0,0.01177593981236796,2309.5517578125,0.007815035541651152
2025-01-28,2345.551513671875,2363.3724438998315,2336.321747502455,2357.48119559763,1892156.0,-0.00506035083038317,2314.4400809151784,0.008405227475983068
2025-01-29,2340.740234375,2352.5718729143537,2321.151881289454,2341.918436117832,699576.0,-0.0005030925606379693,2319.8754534040177,0.007968000965570222
2025-01-30,2365.0908203125,2381.0462851096263,2340.7894200830306,2340.7894200830306,1419960.0,0.010381711409395996,2329.44873046875,0.007487072215427783
2025-01-31,2424.052490234375,2434.0675649870627,2357.9722699945264,2357.9722699945264,2116148.0,0.028024171904278576,2347.1014578683034,0.011061440951871076
2025-02-01,2460.627197265625,2554.838028984739,2391.0121355827387,2430.139939176491,2970999.0,0.012545474273989787,2372.9598563058034,0.010779263064709416
2025-02-03,2397.68896484375,2474.3243359703797,2372.7003007430244,2459.5962149229367,2528480.0,-0.025169680170908208,2383.318603515625,0.01684407129685084
2025-02-04,2393.859619140625,2405.5929736608914,2359.297678237658,2405.5929736608914,1992474.0,-0.0048775310905611316,2389.65869140625,0.016832839106656262
2025-02-05,2347.711669921875,2408.538762766955,2343.735029239593,2408.538762766955,1357416.0,-0.02525477014752354,2389.96728515625,0.019759036689079697
2025-02-06,2329.694091796875,2365.2870502684787,2317.518941198998,2356.499319499281,1132113.0,-0.011375020345052111,2388.3892647879466,0.020164708017041216
2025-02-07,2321.004638671875,2338.7764271667124,2293.757615357239,2336.8618194174337,855602.0,-0.00678567325367651,2382.091238839286,0.019402412357513835
2025-02-10,2318.648193359375,2354.535765162653,2309.418666146116,2327.9268622556306,1326354.0,-0.003985807735929065,2367.0334821428573,0.013178562521956831
2025-02-11,2273.28564453125,2334.849146922713,2254.924633602642,2328.025164964299,1389260.0,-0.023513285533530135,2340.2704031808034,0.009858343074833367
2025-02-12,2290.22265625,2297.4884328852386,2263.3193863135825,2283.5458605845,1341909.0,0.0029238719400147555,2324.9180733816966,0.010454671205369519
2025-02-13,2279.42236328125,2303.085642004024,2271.420179494517,2287.8665825033304,1334967.0,-0.003690870475865303,2308.569893973214,0.010568330192915377
2025-02-14,2276.329345703125,2323.1155800749834,2271.4688740822958,2279.9130925334366,1135380.0,-0.0015718787010119567,2298.3724190848216,0.008560719667316299
2025-02-17,2287.178955078125,2293.659424337889,2258.311933209394,2276.329430823597,1409168.0,0.004766236427652191,2292.298828125,0.00928422561084344
2025-02-18,2254.384521484375,2296.1633418095184,2246.5295231516766,2287.17904363718,1035705.0,-0.014338414932594612,2282.781668526786,0.009998589809939442
2025-02-19,2209.61083984375,2263.9085614208143,2207.254436331737,2257.084579856575,1521343.0,-0.02103321268352373,2267.204903738839,0.01149542929594845
2025-02-20,2207.303466796875,2213.587368989304,2186.1440190733874,2209.61072851207,2206196.0,-0.0010441937511540182,2257.778878348214,0.009411031550258015
2025-02-21,2201.01953125,2212.703985102254,2186.045940674385,2207.3036737471143,1781509.0,-0.0028469768667789917,2245.035574776786,0.008852148146130657
2025-02-24,2200.822998046875,2210.1999493735907,2178.5836319813607,2189.580580676636,1627949.0,0.005134507251961771,2233.8070940290177,0.009764148693552827
2025-02-25,2218.349609375,2228.4629669638985,2197.386488155033,2202.345003448744,1988040.0,0.007267074823060684,2225.5242745535716,0.01071860676577075
2025-02-27,2204.259521484375,2228.511778209468,2192.62445032104,2228.511778209468,1699658.0,-0.010882714178239118,2213.678641183036,0.010418524437841354
2025-02-28,2150.55126953125,2208.8256344948168,2146.2311163198974,2204.3580562349134,3683249.0,-0.024409277136930495,2198.8453194754466,0.012372036370365531
2025-03-03,2137.39404296875,2159.142471752544,2119.376546283704,2159.142471752544,1306470.0,-0.010072715936221357,2188.528634207589,0.010878425773474974
2025-03-04,2118.24755859375,2140.4869254884225,2097.284437084069,2140.437783808497,1800330.0,-0.010367143293118174,2175.8063616071427,0.010846217856181005
2025-03-05,2131.110107421875,2152.171273896323,2111.030815745448,2112.99456534149,1145673.0,0.00857339738470035,2165.8193010602677,0.012269766862583475
2025-03-06,2178.73095703125,2189.3843940941274,2124.5315180663188,2135.57760914812,1856868.0,0.020206874102011232,2162.6632952008927,0.015288669993094979
2025-03-07,2164.592041015625,2186.340470972133,2149.5201676266797,2186.340470972133,1738356.0,-0.009947412237599871,2154.983642578125,0.014773006795826991
2025-03-10,2207.009033203125,2226.0573080183467,2154.871386582588,2167.979510760761,1242387.0,0.01800271739130421,2155.3764299665177,0.016834715852751127
2025-03-11,2176.76708984375,2221.44238913751,2171.170451941259,2199.399349846657,1325891.0,-0.010290200369698658,2159.1215471540177,0.014226559102478602
2025-03-12,2153.153076171875,2189.531584156364,2145.39636141498,2177.160105947309,1526212.0,-0.011026763585211109,2161.3728376116073,0.014352897821655802
2025-03-13,2135.38134765625,2169.894150742321,2125.2188476629813,2145.3964226012604,1845629.0,-0.0046681698727115695,2163.8205217633927,0.01376783947836369
2025-03-17,2131.8955078125,2155.656828338742,2117.412855542962,2121.831291828584,1111886.0,0.00474317445627004,2163.9327218191966,0.013515998909880004
2025-03-18,2131.8955078125,2131.8955078125,2131.8955078125,2131.8955078125,0.0,0.0,2157.241943359375,0.010567047640667983
2025-03-19,2160.173583984375,2172.7416286827006,2153.6931147712576,2166.99756552946,1341405.0,-0.0031490490130836363,2156.6107352120534,0.009999596312284425
2025-03-20,2201.755859375,2208.138045295977,2148.783764173998,2163.9536812276774,1426689.0,0.017469032944307874,2155.860281808036,0.009831972113309499
2025-03-21,2205.487060546875,2214.32393347734,2185.45691112403,2204.308858765917,2152415.0,0.0005344994084075055,2159.963134765625,0.008935625761214776
2025-03-24,2215.3056640625,2224.928084125828,2200.3812164721885,2209.4635575040347,1454404.0,0.002644128950949944,2168.8420758928573,0.007331795875148325
2025-03-25,2230.13232421875,2250.4570850278583,2202.688970972272,2209.9547487462705,2229340.0,0.009130311597523168,2182.3779296875,0.006923628636029006
2025-03-26,2205.241455078125,2238.576053510754,2197.239272084734,2230.81933919465,1416907.0,-0.011465690505336516,2192.8559221540177,0.0091682344958332
2025-03-27,2203.965087890625,2219.920552767721,2160.124475668381,2203.5232921909783,3752627.0,0.00020049513486532642,2203.1515764508927,0.009160649383192648
2025-03-28,2217.90771484375,2254.3842632873084,2199.6938916027498,2206.272404009836,2280152.0,0.005273741725077625,2211.3993094308034,0.00889094165756373
2025-04-01,2193.361083984375,2243.240131281449,2179.7620223282347,2218.055138936704,2495962.0,-0.011133201568725253,2210.2000558035716,0.007859065542470928
2025-04-02,2197.33740234375,2203.032323824425,2150.3548394880845,2203.032323824425,1351493.0,-0.002585037640659188,2209.035818917411,0.007866635791826317
2025-04-03,2203.866943359375,2212.0654534146915,2180.3510918370066,2185.1130403838,1310088.0,0.008582577939437348,2207.4017159598216,0.008625532217572108
2025-04-04,2203.866943359375,2225.959124485599,2181.725620554213,2189.580618287982,1120226.0,0.0065246855731502925,2203.6495186941966,0.008197065742273099
2025-04-07,2208.62890625,2220.6079696442,2111.030654660281,2111.030654660281,3435185.0,0.04623251271802353,2204.1334402901784,0.018300379003951987
2025-04-08,2247.7568359375,2264.399565484465,2211.525752509045,2227.186607277835,2774874.0,0.009235969986730042,2210.389404296875,0.018009040288606157
2025-04-09,2307.405517578125,2311.480201648499,2248.0020989340924,2252.3713933540657,2989089.0,0.024433858637365528,2223.1748046875,0.01880861375770809
2025-04-11,2323.2626953125,2351.442690608515,2301.8580189031986,2351.1972219367067,3836083.0,-0.011880979767914454,2241.732177734375,0.018960842565765832
2025-04-15,2318.697265625,2356.4994442091893,2302.692658956642,2356.4994442091893,3042779.0,-0.016041666666666753,2259.0693010602677,0.02117992489041541
2025-04-16,2323.704833984375,2332.934360568433,2308.3874922964587,2308.3874922964587,1131979.0,0.006635515804444981,2276.1889997209823,0.021208032538589293
2025-04-17,2331.95263671875,2336.7637273251385,2300.6309266633484,2314.377173785059,1962402.0,0.007594035722771699,2294.4869559151784,0.021188504198043814
2025-04-21,2308.387451171875,2329.3994741521456,2306.2273747455256,2325.177604656988,1478430.0,-0.0072210197842456515,2308.7381766183034,0.014209198197418867
2025-04-22,2355.22314453125,2362.390878848253,2312.4135450863487,2327.0433844016457,2352346.0,0.012109684038765882,2324.090506417411,0.014497679226126024
2025-04-23,2379.8681640625,2393.810738138083,2350.0190266157124,2366.3182440167266,2226066.0,0.005726161339470979,2334.442313058036,0.011033396415315687
2025-04-24,2283.1533203125,2442.315067615988,2275.1019956011355,2379.867979637484,7065430.0,-0.0406386657379693,2328.71240234375,0.01869635636350539
2025-04-25,2289.92822265625,2299.4523596993467,2252.813309509196,2289.633612290894,2859858.0,0.0001286714012996376,2324.6025390625,0.018026530730625927
2025-04-28,2276.574951171875,2306.4238484715047,2273.0401060926065,2302.496349368105,1555660.0,-0.011257954091151393,2317.869698660714,0.017826093424660388
2025-04-29,2279.618408203125,2290.22270274414,2270.6834923989963,2285.8042666616752,1896387.0,-0.0027062065412907926,2310.393380301339,0.017040899167568724
2025-04-30,2299.64892578125,2309.860327197,2274.0218991661004,2277.949398128391,2083807.0,0.009525904162176706,2309.14501953125,0.018031210095429007
2025-05-02,2276.574951171875,2302.496349368105,2268.130732213357,2291.794010197549,1424284.0,-0.0066406749288790935,2297.9095633370534,0.01659682898372656
2025-05-05,2306.031005859375,2312.2166246689503,2277.0657023405943,2281.9750758183536,2074103.0,0.010541714629549375,2287.361397879464,0.01727645668947678
2025-05-06,2338.629150390625,2346.778758141565,2297.78306799766,2297.78306799766,1888125.0,0.017776300540224253,2295.2865164620534,0.010431973192168882
2025-05-07,2327.828857421875,2343.636898100996,2312.609797801949,2326.061434813229,1610400.0,0.0007598348789046255,2300.7008928571427,0.01041095818380212
2025-05-08,2312.216796875,2328.9086679425363,2298.5688334765755,2318.8935932451186,2323073.0,-0.002879302607747055,2305.7925851004466,0.00893271802015439
2025-05-09,2290.615478515625,2300.2378988832365,2260.57025538677,2287.768137663965,1805685.0,0.0012445932805793885,2307.363595145089,0.008573032668518988
2025-05-12,2339.316650390625,2343.735086876148,2303.576504482828,2317.224467963012,1274873.0,0.009533898305084502,2313.0304129464284,0.008573840263974458
