Date,Close,High,Low,Open,Volume,daily_return,ma_7,volatility
,,,,,,,,
2025-01-13,1220.3338623046875,1234.4250851207985,1215.5210227528514,1225.4444532249363,9669336.0,-0.004170397855895899,,
2025-01-14,1230.8031005859375,1235.3181886617992,1218.0513958245872,1223.9062438907645,10342698.0,0.005635118481990997,,
2025-01-15,1228.7686767578125,1234.8716102214069,1220.5818472942535,1224.551219155373,5355382.0,0.003444084278768223,,
2025-01-16,1239.53564453125,1245.8866640990627,1230.1580514277643,1235.56627244332,11895924.0,0.0032125934289874837,,
2025-01-17,1216.066650390625,1239.4363759086416,1208.6737436803246,1233.8296138721637,9790533.0,-0.014396609776444465,,
2025-01-20,1223.50927734375,1232.2419443689244,1205.944854354206,1214.5286456993424,7676418.0,0.007394334976130944,,
2025-01-21,1186.9910888671875,1229.4632960558952,1183.567432878532,1227.4786100806575,20520898.0,-0.03298429877389846,1220.8583286830358,0.014584101803313418
2025-01-22,1191.258056640625,1198.2541229556057,1182.6743869540314,1191.8038937223043,10377123.0,-0.0004579923631349707,1216.7046421595983,0.014667559594244789
2025-01-23,1192.5482177734375,1198.6511515402387,1176.9188152937772,1188.0826742078204,8770650.0,0.003758613489246067,1211.2396589006696,0.014477565728155688
2025-01-24,1199.941162109375,1208.6738293636251,1192.7963406363526,1193.8878937592276,9216792.0,0.005070215035925441,1207.1214425223213,0.014634542061416228
2025-01-27,1218.547607421875,1225.1963785798748,1183.9644761399952,1185.8499521739243,16164687.0,0.027573180896966518,1204.1231515066963,0.018920413301635894
2025-01-28,1237.3525390625,1254.3215805212242,1226.535975889425,1237.7990449684048,18066499.0,-0.00036072568299340673,1207.1639927455358,0.017929621391398084
2025-01-29,1242.066162109375,1246.1844098592185,1233.5320363858043,1242.4134579383835,7666777.0,-0.000279533215605081,1209.814976283482,0.01773756836547052
2025-01-30,1245.98583984375,1250.203297570973,1230.0091418571585,1240.428743300886,11921041.0,0.004479980468749917,1218.2427978515625,0.009954029779948113
2025-01-31,1243.2073974609375,1246.3828467053002,1229.6122252573796,1244.8943321590757,10195417.0,-0.0013550826399960198,1225.6641322544642,0.010051573739680195
2025-02-01,1245.936279296875,1251.691795910146,1224.3528194419691,1241.5699459496786,3011914.0,0.0035167840212631317,1233.2909981863838,0.01005919055008906
2025-02-03,1243.40576171875,1250.3521626222068,1228.3221967826344,1237.3028281264465,6176831.0,0.0049324494000751225,1239.5002267020088,0.010060353495048316
2025-02-04,1258.4893798828125,1270.695247583668,1250.3522155059911,1253.1308244391428,14839077.0,0.004276134094832461,1245.2061941964287,0.0027094802815098434
2025-02-05,1257.9931640625,1267.966259598702,1255.462762111137,1260.4740215455731,6840709.0,-0.001968194060859053,1248.1548549107142,0.0030113073047803307
2025-02-06,1262.6572265625,1269.2066659752802,1253.5275985042942,1265.2372940723085,8396554.0,-0.002039196537990316,1251.096435546875,0.0032884771996384006
2025-02-07,1247.2760009765625,1265.23738591418,1239.9823038025354,1262.2603567708522,7382039.0,-0.011871049988944527,1251.2807442801338,0.005814765463261944
2025-02-10,1252.9322509765625,1255.3138984101563,1239.7837061908433,1247.5735745348811,5740361.0,0.004295278892612965,1252.6700090680804,0.006085490016085297
2025-02-11,1243.15771484375,1252.188012073483,1238.8410469458931,1246.2339539700604,6586627.0,-0.0024684282726454166,1252.2730712890625,0.005954832825893754
2025-02-12,1242.2149658203125,1260.0274734986122,1235.119689428972,1247.5735208959843,8809352.0,-0.004295181795637492,1252.1029575892858,0.005506770727823331
2025-02-13,1239.337158203125,1256.3061987457909,1236.3601292961446,1242.9592342670746,7263785.0,-0.0029140747050207436,1249.3669259207588,0.004758538224981707
2025-02-14,1250.451416015625,1253.8254065127485,1234.9212235163006,1242.5126718509223,10368438.0,0.00638926615764544,1248.2895333426338,0.005966580676421264
2025-02-17,1241.5699462890625,1248.5163471638043,1223.8069826822411,1241.5699462890625,8386151.0,0.0,1245.277064732143,0.0060050813198578535
2025-02-18,1233.531982421875,1247.9705000138076,1227.5779245772142,1243.3065364897366,8135042.0,-0.00786174107590422,1243.3136335100446,0.004956475589479643
2025-02-19,1251.9896240234375,1254.7681118615644,1220.8300282561831,1225.3947820253827,10683412.0,0.021703080825999393,1243.1789725167412,0.009922850773200247
2025-02-20,1240.379150390625,1254.3216187366877,1237.203701075922,1245.7378271028597,8398849.0,-0.004301608729901899,1242.7820347377233,0.010068396804937778
2025-02-21,1223.50927734375,1235.169307821974,1215.173692889092,1231.596897179175,7786428.0,-0.006566775098206749,1240.1097935267858,0.010310446286069879
2025-02-24,1209.0211181640625,1222.467414805944,1200.9831637697991,1217.3071583182457,11522480.0,-0.006806860616535477,1235.7789306640625,0.010651136852776704
2025-02-25,1214.7767333984375,1222.2193060560244,1211.6508286551266,1217.2079253456668,11059417.0,-0.001997351394618048,1230.6825474330358,0.010327327641849255
2025-02-27,1213.0897216796875,1225.3947998146707,1209.1203494513463,1215.769120615194,12008162.0,-0.0022038715164526147,1226.6139439174108,0.010331291880789056
2025-02-28,1194.8802490234375,1215.620243112648,1190.9108768010287,1206.6891556122284,20215075.0,-0.009786204287880204,1221.0922677176338,0.01056274274290361
2025-03-03,1196.964111328125,1207.6814644794808,1194.929880803104,1201.2312348006667,8158881.0,-0.003552291473048308,1213.231480189732,0.002829561896725494
2025-03-04,1201.1319580078125,1207.334101585249,1197.0137104452713,1197.9068433475454,9574490.0,0.002692291707136853,1207.6247384207588,0.004085826516284416
2025-03-05,1206.391357421875,1216.5628733470458,1202.0251450551775,1207.6814517983407,9052846.0,-0.0010682406147288846,1205.1793212890625,0.004045551349720169
2025-03-06,1208.7235107421875,1218.5476101118768,1199.7427576093885,1218.5476101118768,11949475.0,-0.008062138309710629,1205.1368059430804,0.004252236306423058
2025-03-07,1205.250244140625,1208.5249033729367,1197.0634143564148,1201.8265880949464,6620284.0,0.0028487105207961596,1203.77587890625,0.004872701637657487
2025-03-10,1205.5478515625,1216.4140799337886,1198.7503263397664,1198.7503263397664,7363437.0,0.005670509591007997,1202.6984688895088,0.005830123144140128
2025-03-11,1235.864013671875,1238.4440812807522,1207.8798680000234,1207.8798680000234,10927950.0,0.023167987490500214,1208.5532924107142,0.009964784291058846
2025-03-12,1234.425048828125,1242.3637929723905,1225.8413786306355,1237.4020778822246,11548372.0,-0.0024058704177987934,1213.9048549107142,0.009845950667179892
2025-03-13,1240.4783935546875,1245.9858244254206,1235.7647643884725,1241.4707365370484,8132940.0,-0.0007993285328085622,1219.5257742745537,0.009967395904523186
2025-03-17,1259.2833251953125,1264.1953748180651,1245.1424367918191,1247.4248742515454,11164812.0,0.00950634478159032,1227.0817696707588,0.010090271835596937
2025-03-18,1259.2833251953125,1259.2833251953125,1259.2833251953125,1259.2833251953125,0.0,0.0,1234.3046003069196,0.008828589161217775
2025-03-19,1303.0455322265625,1308.2057883620175,1292.1794251380722,1295.6029599370163,11278014.0,0.0057444854015369145,1248.275355747768,0.008755186505196704
2025-03-20,1311.5797119140625,1314.1102350516276,1301.0113557334153,1309.8927772461004,10886735.0,0.001287841796874905,1263.4227643694196,0.0089244454827465
2025-03-21,1332.81591796875,1338.6707661545945,1301.5571120874529,1305.923445707521,60494318.0,0.020592686615454072,1277.2730364118304,0.008073493574572073
2025-03-24,1347.750732421875,1362.4870024308004,1334.751062743797,1345.5675050388625,9352280.0,0.0016225327787991433,1293.4624197823662,0.0076000639185333455
2025-03-25,1333.4112548828125,1353.3574463042776,1319.8658696966822,1348.5941513991709,16419207.0,-0.011258314075147118,1306.7385428292412,0.00975079708978223
2025-03-26,1325.6710205078125,1347.6017762925185,1321.304687138062,1333.7586400786652,10859639.0,-0.006063780453092816,1316.2224993024554,0.010037857036554236
2025-03-27,1326.415283203125,1341.1515523929718,1322.9420827344788,1322.9420827344788,15109614.0,0.002625360939057257,1325.812779017857,0.010012608707602656
2025-03-28,1338.025634765625,1347.5521031600986,1317.0375564815454,1325.7702231722565,8266544.0,0.009243993702049074,1330.8099365234375,0.010309122405787923
2025-04-01,1308.3546142578125,1341.995067068455,1305.328040709696,1329.739654923708,14288024.0,-0.016082125991138067,1330.3492082868304,0.01252413013635025
2025-04-02,1321.056640625,1327.705290380845,1312.026343402594,1312.026343402594,8042214.0,0.006882710296034884,1328.6693115234375,0.00948902075029307
2025-04-03,1319.3697509765625,1322.7932860458366,1311.1332552048473,1311.8278468858043,4591008.0,0.005749156879587653,1324.6148856026787,0.009862377588755689
2025-04-04,1325.07568359375,1328.3007984100484,1311.9766830431024,1319.3697112264526,8648542.0,0.004324771380414089,1323.4240897042412,0.008948943220603111
2025-04-07,1277.6912841796875,1314.854481252151,1255.3139009690346,1285.3322768617725,19185012.0,-0.005944760603647939,1316.5698416573662,0.00893348634199561
2025-04-08,1289.9466552734375,1300.0189606799747,1277.4927025037578,1289.8969896705237,13085762.0,3.850354199718335e-05,1311.3600376674108,0.00890712533099972
2025-04-09,1290.83984375,1295.106846037701,1274.6646041339118,1294.9579703581671,13005622.0,-0.003180123758787411,1304.6192103794642,0.008099220517806906
2025-04-11,1301.606689453125,1314.8544439632922,1295.1067945023049,1295.1067945023049,13064247.0,0.005018810015059779,1303.6552211216517,0.004933539542682662
2025-04-15,1339.8614501953125,1343.9301533432258,1325.9686484021752,1340.655373037739,15202603.0,-0.0005921901022390736,1306.3416224888392,0.004445275441824019
2025-04-16,1346.0140380859375,1349.2886972283168,1332.6174078978706,1346.6094196449503,14039073.0,-0.0004421338142501639,1310.14794921875,0.0038688251184234644
2025-04-17,1395.9288330078125,1398.112060263163,1349.685673986104,1351.5711498907554,17490424.0,0.03281934740959992,1320.2698277064733,0.013156418027278518
2025-04-21,1399.0052490234375,1425.004587897116,1393.944202673243,1425.004587897116,16882426.0,-0.018245091345316815,1337.6003941127233,0.015339963272371552
2025-04-22,1405.6539306640625,1407.9363681338637,1388.1887172069748,1401.9823098324273,16135274.0,0.0026188781455267164,1354.1300048828125,0.015310271157811115
2025-04-23,1413.493408203125,1418.9512947601793,1400.4937389943566,1418.0581618237188,13990764.0,-0.003219017204994778,1371.6519426618304,0.015312713028272215
2025-04-24,1391.95947265625,1410.3178180904442,1388.0894318786184,1405.4554343163695,15678099.0,-0.009602553969762917,1384.5594831194196,0.01590795245417196
2025-04-25,1394.04345703125,1403.966886762009,1377.769008045682,1399.203592036998,11705093.0,-0.003687908632535617,1392.299769810268,0.015985464121410064
2025-04-28,1417.8597412109375,1424.0122194189871,1393.0511659597355,1394.837310696449,10948561.0,0.016505459337758318,1402.563441685268,0.017142753775236788
2025-04-29,1418.85205078125,1427.2869661678633,1411.7071085959242,1417.8597077945897,10786910.0,0.0006998879939989782,1405.8381870814733,0.010777976502825087
2025-04-30,1416.073486328125,1422.7221360927958,1389.2802248488963,1422.0275444346205,14192027.0,-0.004187020237264638,1408.2765066964287,0.008300329132531958
2025-05-02,1419.149658203125,1435.5233172200462,1413.6917718641512,1415.9742091510598,8842434.0,0.0022425896118327304,1410.2044677734375,0.00828079566403144
2025-05-05,1418.455078125,1435.7218701832576,1415.081087769954,1428.9738894731652,4565705.0,-0.007361094156901113,1410.9132777622767,0.008672989796487474
2025-05-06,1420.63818359375,1422.7220796211836,1409.5239906903596,1418.0581160771362,6301690.0,0.0018194370790325467,1415.0102364676338,0.007760802838868388
2025-05-07,1424.4091796875,1430.9586193213472,1410.119416127347,1414.0887881642996,10480453.0,0.007298262746710456,1419.3481968470983,0.007798185777828922
2025-05-08,1424.5084228515625,1437.8058437113664,1415.1803741209164,1427.5846620245352,15306490.0,-0.0021548558588533094,1420.2980085100446,0.00479702603843012
2025-05-09,1378.2652587890625,1409.0278927234135,1376.379782804671,1404.3638078003796,13491197.0,-0.01858389461929714,1414.4998953683037,0.00837422000789882
2025-05-12,1437.4088134765625,1441.8743569081432,1393.249550653154,1398.6082269981746,9925445.0,0.027742283885792238,1417.5477992466517,0.01424859333832028
